app_name,platform,sector,text,rating,date,city,version
TheChefs,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-07-30,تبوك,latest
Mostaql,google_play,عمل_حر,فرص عمل متنوعة,4,2025-07-30,الدمام,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2025-07-30,الرياض,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-07-31,الدمام,latest
Bolt,google_play,نقل,أفضل تطبيق نقل,5,2025-07-31,جدة,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-07-31,الخبر,latest
Kayan,google_play,نقل,الانتظار طويل أحياناً,2,2025-07-31,مكة المكرمة,latest
HungerStation,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-07-31,جدة,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-07-31,الخبر,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2025-07-31,الرياض,latest
Kayan,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-08-01,جدة,latest
HungerStation,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2025-08-01,مكة المكرمة,latest
Jahez,google_play,توصيل,تجربة مميزة جداً,5,2025-08-01,الرياض,latest
Mrsool,google_play,توصيل,أسوأ تجربة توصيل,1,2025-08-01,الرياض,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2025-08-02,جدة,latest
Bolt,google_play,نقل,تطبيق سهل الاستخدام,4,2025-08-02,جدة,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-08-02,المدينة المنورة,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2025-08-02,الرياض,latest
TheChefs,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-08-02,الدمام,latest
ToYou,google_play,توصيل,أحياناً تأخير كبير,2,2025-08-02,الطائف,latest
Keeta,google_play,توصيل,تجربة مميزة جداً,5,2025-08-02,الرياض,latest
Careem,google_play,نقل,الانتظار طويل أحياناً,2,2025-08-03,الدمام,latest
Kayan,google_play,نقل,خدمة رائعة ننصح بها,5,2025-08-03,المدينة المنورة,latest
Kayan,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-08-03,جدة,latest
TheChefs,google_play,توصيل,التوصيل أبطأ من المعتاد,2,2025-08-03,جدة,latest
Keeta,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2025-08-03,الرياض,latest
Sary,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2025-08-03,الرياض,latest
Sary,google_play,عمل_حر,فرص موجودة لكن المنافسة عالية,3,2025-08-03,الطائف,latest
Careem,google_play,نقل,الأسعار معقولة,4,2025-08-04,الرياض,latest
Wasselni,google_play,نقل,الانتظار طويل أحياناً,2,2025-08-04,جدة,latest
Kayan,google_play,نقل,خدمة رائعة ننصح بها,5,2025-08-04,جدة,latest
Kayan,google_play,نقل,الأسعار معقولة,4,2025-08-04,الرياض,latest
HungerStation,google_play,توصيل,تجربة مميزة جداً,5,2025-08-04,أبها,latest
Mrsool,google_play,توصيل,الطلب وصل لكن متأخر,3,2025-08-04,الرياض,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-08-04,الخبر,latest
Keeta,google_play,توصيل,تجربة مميزة جداً,5,2025-08-04,الرياض,latest
Sary,google_play,عمل_حر,المنافسة كبيرة والأسعار منخفضة,2,2025-08-04,الرياض,latest
Careem,google_play,نقل,الأسعار معقولة,4,2025-08-05,جدة,latest
Bolt,google_play,نقل,خدمة عادية,3,2025-08-05,الرياض,latest
Jeeny,google_play,نقل,التطبيق يعلق أحياناً,2,2025-08-05,مكة المكرمة,latest
Jahez,google_play,توصيل,الطعام وصل طازجاً,4,2025-08-05,جدة,latest
Jahez,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-08-05,الرياض,latest
Keeta,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-08-05,الرياض,latest
Keeta,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-08-05,الرياض,latest
Khamsat,google_play,عمل_حر,بعض العملاء غير جادين,2,2025-08-05,الرياض,latest
Uber,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2025-08-06,جدة,latest
Uber,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-08-06,الخبر,latest
Careem,google_play,نقل,خدمة عادية,3,2025-08-06,الدمام,latest
Jahez,google_play,توصيل,خدمة رائعة دائماً,5,2025-08-06,الطائف,latest
ToYou,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-08-06,الرياض,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2025-08-06,الرياض,latest
Mostaql,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-08-06,جدة,latest
Mostaql,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-08-06,جدة,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2025-08-07,الخبر,latest
Bolt,google_play,نقل,خدمة عادية,3,2025-08-07,الرياض,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2025-08-07,الرياض,latest
Wasselni,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2025-08-07,الرياض,latest
Kayan,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-08-07,الرياض,latest
HungerStation,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-08-07,الدمام,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-08-07,جدة,latest
Careem,google_play,نقل,بعض السائقين غير محترفين,2,2025-08-08,جدة,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2025-08-08,الدمام,latest
Kayan,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-08-08,جدة,latest
Jahez,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-08-08,الدمام,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-08-08,الدمام,latest
TheChefs,google_play,توصيل,أحياناً تأخير كبير,2,2025-08-08,جدة,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-08-08,الرياض,latest
Keeta,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2025-08-08,الدمام,latest
Keeta,google_play,توصيل,أسوأ تجربة توصيل,1,2025-08-08,الرياض,latest
Mostaql,google_play,عمل_حر,المنصة لا تحمي الفريلانسر,1,2025-08-08,تبوك,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-08-08,مكة المكرمة,latest
Mostaql,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-08-08,الرياض,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2025-08-08,جدة,latest
Khamsat,google_play,عمل_حر,مقبولة للمبتدئين,3,2025-08-08,الرياض,latest
Careem,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2025-08-09,الرياض,latest
Wasselni,google_play,نقل,بعض السائقين غير محترفين,2,2025-08-09,الرياض,latest
ToYou,google_play,توصيل,الطعام وصل طازجاً,4,2025-08-09,الرياض,latest
ToYou,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2025-08-09,الدمام,latest
Keeta,google_play,توصيل,أفضل تطبيق توصيل,5,2025-08-09,الرياض,latest
Khamsat,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-08-09,الرياض,latest
Uber,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-08-10,الرياض,latest
Wasselni,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-08-10,الرياض,latest
Mrsool,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2025-08-10,جدة,latest
Mostaql,google_play,عمل_حر,فرص عمل متنوعة,4,2025-08-10,مكة المكرمة,latest
Bolt,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2025-08-11,الرياض,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2025-08-11,الدمام,latest
Jeeny,google_play,نقل,بعض السائقين غير محترفين,2,2025-08-11,جدة,latest
Jahez,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-08-11,الدمام,latest
Mrsool,google_play,توصيل,الطعام وصل طازجاً,4,2025-08-11,الخبر,latest
ToYou,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2025-08-11,الدمام,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2025-08-11,جدة,latest
ToYou,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-08-11,الرياض,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2025-08-11,تبوك,latest
HungerStation,google_play,توصيل,تجربة جيدة,4,2025-08-12,تبوك,latest
Jahez,google_play,توصيل,الطعام وصل طازجاً,4,2025-08-12,الدمام,latest
Jahez,google_play,توصيل,أحياناً تأخير كبير,2,2025-08-12,الدمام,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2025-08-12,جدة,latest
Khamsat,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2025-08-12,الرياض,latest
Uber,google_play,نقل,التطبيق يعلق أحياناً,2,2025-08-13,الدمام,latest
Careem,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-08-13,الرياض,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2025-08-13,الرياض,latest
HungerStation,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-08-13,الخبر,latest
Jahez,google_play,توصيل,الطعام وصل طازجاً,4,2025-08-13,الرياض,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2025-08-13,جدة,latest
Keeta,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2025-08-13,مكة المكرمة,latest
Mostaql,google_play,عمل_حر,منصة موثوقة جداً,5,2025-08-13,الرياض,latest
Jeeny,google_play,نقل,خدمة رائعة ننصح بها,5,2025-08-14,الرياض,latest
Mrsool,google_play,توصيل,خدمة عادية,3,2025-08-14,جدة,latest
Mrsool,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-08-14,جدة,latest
ToYou,google_play,توصيل,توصيل متوسط يحتاج تحسين,3,2025-08-14,جدة,latest
Keeta,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-08-14,الرياض,latest
Khamsat,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-08-14,الدمام,latest
Bolt,google_play,نقل,الأسعار معقولة,4,2025-08-15,جدة,latest
Jeeny,google_play,نقل,خدمة رائعة ننصح بها,5,2025-08-15,جدة,latest
Jeeny,google_play,نقل,مقبول لكن يمكن أفضل,3,2025-08-15,الدمام,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-08-15,تبوك,latest
Khamsat,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2025-08-15,المدينة المنورة,latest
Jeeny,google_play,نقل,خدمة عادية,3,2025-08-16,جدة,latest
Kayan,google_play,نقل,الانتظار طويل أحياناً,2,2025-08-16,الرياض,latest
TheChefs,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-08-16,جدة,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-08-16,الدمام,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2025-08-17,جدة,latest
Wasselni,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2025-08-17,الخبر,latest
Jahez,google_play,توصيل,تجربة مميزة جداً,5,2025-08-17,الخبر,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-08-17,الدمام,latest
Keeta,google_play,توصيل,الطعام وصل طازجاً,4,2025-08-17,الدمام,latest
Keeta,google_play,توصيل,خدمة عادية,3,2025-08-17,الرياض,latest
Khamsat,google_play,عمل_حر,خدمة عادية,3,2025-08-17,تبوك,latest
Careem,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2025-08-18,الرياض,latest
Bolt,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2025-08-18,جدة,latest
Bolt,google_play,نقل,التطبيق يعلق أحياناً,2,2025-08-18,الطائف,latest
Wasselni,google_play,نقل,الأسعار معقولة,4,2025-08-18,الرياض,latest
Jahez,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2025-08-18,مكة المكرمة,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2025-08-18,جدة,latest
Sary,google_play,عمل_حر,فرص عمل متنوعة,4,2025-08-18,الرياض,latest
Uber,google_play,نقل,خدمة عادية,3,2025-08-19,الدمام,latest
Bolt,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2025-08-19,الدمام,latest
Bolt,google_play,نقل,خدمة عادية,3,2025-08-19,الدمام,latest
Kayan,google_play,نقل,التطبيق يعلق أحياناً,2,2025-08-19,مكة المكرمة,latest
Jahez,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-08-19,الرياض,latest
Mrsool,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2025-08-19,الرياض,latest
ToYou,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2025-08-19,الخبر,latest
Keeta,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2025-08-19,الرياض,latest
Mostaql,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2025-08-19,الدمام,latest
Sary,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2025-08-19,الدمام,latest
Careem,google_play,نقل,أفضل تطبيق نقل,5,2025-08-20,الرياض,latest
Bolt,google_play,نقل,الانتظار طويل أحياناً,2,2025-08-20,الرياض,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2025-08-20,جدة,latest
Mrsool,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-08-20,الرياض,latest
Mrsool,google_play,توصيل,أحياناً تأخير كبير,2,2025-08-20,جدة,latest
ToYou,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2025-08-20,الرياض,latest
